Account ID,Org Name,Supply ID,D-EH9 Type of resource consent,D-EH9 Comments,D-EH10 Resource consent reference number,D-EH11 Expiry date for resource consent,D-EH11 Comments,D-EH11 Currently operating under this consent?,D-EH11 Consent status,D-EH16 Reason consent conditions not met,D-EH16 Reason detail,D-EH9 to D-EH16 Data confidence
ACC-00001161,Western Bay of Plenty District Council,TEP002,Water take,,RM21-0054,2037-06-30 00:00:00,,Yes,Active,Faulty Flow meter,Flow not recorded,5 - Highly Reliable
ACC-00008497,Westland District Council,ARA001,Water take,,RC-2019-0046,2054-09-02 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,FOX001,Water take,,RC-2019-0045,2054-11-01 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,FRA001,Water take,,RC-2015-0055-01,2050-04-24 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,FRA001,Water take,,RC00390,2036-09-21 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,HAA001,Water take,,RC01164/1,2036-08-21 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,HAA001,Land use,,RC01164/2,2036-08-21 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008497,Westland District Council,HAR001,Water take,,RC06273,2042-03-22 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,HOK001,Discharge to land,,RC03076/1,2038-05-06 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008497,Westland District Council,HOK001,Discharge to water,,RC11031,2046-09-16 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008497,Westland District Council,HOK001,Water take,,RC11033,2046-09-29 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,HOK001,Other (Please identify on the comments section),To disturb river bed to install intake structure to maintain diversion channel,RC2015-0077-01,2050-07-15 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008497,Westland District Council,HOK001,Other (Please identify in the comments section),To divert water to undertake construction works and maintain flows over intake structure.,RC2015-0077-02,2050-07-15 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008497,Westland District Council,HOK001,Water take,,RC2015-0077-03,2050-07-15 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,KUM001,Water take,,RC10159,2045-08-23 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,ROS001,Water take,,RC00359/1,2036-01-30 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008497,Westland District Council,ROS001,Land use,,RC00359/2,2036-01-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008497,Westland District Council,WHA002,Water take,,RC03068,2038-08-22 00:00:00,,Yes,Active,"See comments in ""other comments""",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008495,Whakatane District Council,MAT005,Water take,Take water from Jennings Spring at Awakaponga for Matatā community water supplies.,20280,2026-10-01 00:00:00,,Yes,Active,"Council has funded and established a reconsenting programme.  The budget will enable monitoring environmental impacts, establishing co-design groups, preparing specialist reports and applications for resource consent, and to have the applications notified, heard and decided.  All 2026 expiring Consents are included in this programme with application for new consents to be submitted within the regulatory timeframes.",,5 - Highly Reliable
ACC-00008495,Whakatane District Council,MUR002,Water take,Take and use water from two bores accessing an underground stream for the Murupara public water supply purposes.,20114,2026-10-01 00:00:00,,Yes,Active,"Council has funded and established a reconsenting programme.  The budget will enable monitoring environmental impacts, establishing co-design groups, preparing specialist reports and applications for resource consent, and to have the applications notified, heard and decided.  All 2026 expiring Consents are included in this programme with application for new consents to be submitted within the regulatory timeframes.",,5 - Highly Reliable
ACC-00008495,Whakatane District Council,OTU010,Water take,Take and use water from a bore for the Otumahi water supply.,66359.0.02-WT+,2045-09-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008495,Whakatane District Council,OTU010,Water take,Take and use water from a bore for the Otumahi water supply.,66359.0.03-WT,2045-09-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008495,Whakatane District Council,OTU010,Water take,Take and use groundwater from well/bore number BN-3305 at Tahuna Road for the Otumahi water supply scheme.,RM18-0540-WT.01+,2045-09-30 00:00:00,,Yes,Active,,Exceeded volume,5 - Highly Reliable
ACC-00008495,Whakatane District Council,RAN007,Water take,Take and use water from Braemar Spring for the purpose of water supply to the Rangitaiki Plains water supply.,20094,2026-10-01 00:00:00,,Yes,Active,"Council has funded and established a reconsenting programme.  The budget will enable monitoring environmental impacts, establishing co-design groups, preparing specialist reports and applications for resource consent, and to have the applications notified, heard and decided.  All 2026 expiring Consents are included in this programme with application for new consents to be submitted within the regulatory timeframes.",,5 - Highly Reliable
ACC-00008495,Whakatane District Council,RAN007,Water take,Take water from a bore for the Rangitāiki Plains water supply.,RM15-0017-WT.01,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008495,Whakatane District Council,RAN007,Water take,Take water from a bore for the Rangitāiki Plains water supply.,RM15-0017-WT.02,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008495,Whakatane District Council,RAN007,Water take,Use water from two bores for the Rangitāiki Plains water supply.,RM15-0017-WU.01,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008495,Whakatane District Council,RUA003,Water take,Take water from two bores for Rūātoki water supply. Continuing under Section 124 of the RMA,62627,2019-09-30 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008495,Whakatane District Council,TAN001,Water take,Take water from two bores adjacent to the Waimana River for the Taneatua water supply.,21044,2026-10-01 00:00:00,,Yes,Active,"Council has funded and established a reconsenting programme.  The budget will enable monitoring environmental impacts, establishing co-design groups, preparing specialist reports and applications for resource consent, and to have the applications notified, heard and decided.  All 2026 expiring Consents are included in this programme with application for new consents to be submitted within the regulatory timeframes.",,5 - Highly Reliable
ACC-00008495,Whakatane District Council,TEM004,Water take,Take water from a bore for community supply at the Te Mahoe Village.,RM22-0032-WT.01,2037-04-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008495,Whakatane District Council,WAI017,Water take,Take water from a well for the Waimana water supply.,20283,2026-10-01 00:00:00,,Yes,Active,"Council has funded and established a reconsenting programme.  The budget will enable monitoring environmental impacts, establishing co-design groups, preparing specialist reports and applications for resource consent, and to have the applications notified, heard and decided.  All 2026 expiring Consents are included in this programme with application for new consents to be submitted within the regulatory timeframes.",,5 - Highly Reliable
ACC-00008495,Whakatane District Council,WHA005,Water take,Take and use water from the Whakatane River for a municipal water supply to Whakatāne and Ōhope and also a right to discharge waste water to the river.,20198,2026-10-01 00:00:00,,Yes,Active,"Council has funded and established a reconsenting programme.  The budget will enable monitoring environmental impacts, establishing co-design groups, preparing specialist reports and applications for resource consent, and to have the applications notified, heard and decided.  All 2026 expiring Consents are included in this programme with application for new consents to be submitted within the regulatory timeframes.",,5 - Highly Reliable
ACC-00001151,Whanganui District Council,FOR001,Water take,,ATH2009012584.01,2024-05-01 00:00:00,Reids Hill Bore (Fordell) - S124 Global Consent applied for,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00001151,Whanganui District Council,MAX001,Water take,,ATH2004010430,2018-12-17 00:00:00,Maxwell Bore (Pakaraka) - Global Consent applied for.  Previous consent expired prior to new application no S124 but Horizons have communicated that no action will be taken in relation to non compliance provided the conditions under the previous consent are met.,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00001151,Whanganui District Council,WAN001,Water take,,ATH2001009362.01,2021-02-20 00:00:00,Aramoho - S124 Global Consent applied for,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00001151,Whanganui District Council,WAN001,Water take,,ATH2009012581,2022-07-01 00:00:00,Kai-iwi No 2 - S124 Global Consent has been applied for,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00001151,Whanganui District Council,WAN001,Water take,,ATH2009012582,2022-07-01 00:00:00,Kai-iwi No 1 - S124 Global Consent has been applied for,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00001151,Whanganui District Council,WAN001,Water take,,ATH2009012583,2022-07-01 00:00:00,Kai-iwi No 3 - S124 Global Consent has been applied for,No,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00001151,Whanganui District Council,WAN001,Water take,,ATH2011013969,2025-07-01 00:00:00,Heloise (Reservoir Bore 3) - Global Consent applied for,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00001151,Whanganui District Council,WAN001,Water take,,ATH2018202280,2032-07-01 00:00:00,New Development Bore (Kai-iwi Bore No 4) - Global Consent has been applied for,Yes,Active,,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Discharge to water,,AUT.001916.01.04,2028-05-31 00:00:00,,Yes,Active,Discharge from Ruakaka WTP,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Other (Please identify in the comments section),Water Permit,AUT.001999.01.02,2035-05-31 00:00:00,,No,Active,PUBLIC WATER SUPPLY,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Land use,,AUT.001999.02.01,2035-05-31 00:00:00,,No,Active,WHANGAREI DISTRICT COUNCIL--,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Water take,,AUT.001999.03.01,2035-05-31 00:00:00,,No,Active,Dam for public water supply,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Water take,,AUT.001999.04.01,2035-05-31 00:00:00,,No,Active,Weir for Public water supply,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Land use,,AUT.005973.01.02,2031-05-31 00:00:00,,Yes,Active,"Overhead pipelines, Waipu",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Water take,,AUT.007404.01.02,2028-05-31 00:00:00,,Yes,Active,"Public water take supply, Flyger Road, Ruakaka",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Land use,,AUT.007404.02.02,2028-05-31 00:00:00,,Yes,Active,"Public water take supply, Flyger Road, Ruakaka",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Discharge to water,,AUT.007404.03.01,2028-05-31 00:00:00,,Yes,Active,"Public water take supply, Flyger Road, Ruakaka",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Water take,,AUT.007405.01.03,2038-05-31 00:00:00,,Yes,Active,To take water from the Ahuroa River for public water take supply,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Other (Please identify in the comments section),Water Permit,AUT.007406.01.03,2038-05-31 00:00:00,,Yes,Active,"Public water take supply, Prescott Road, Ruakaka",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Water take,,AUT.007406.02.03,2038-05-31 00:00:00,,Yes,Active,"Public water take supply, Prescott Road, Ruakaka",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Other (Please identify in the comments section),Water Permit,AUT.007406.03.01,2038-05-31 00:00:00,,Yes,Active,"Public water take supply, Prescott Road, Ruakaka",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Water take,,AUT.007406.10.02,2038-05-31 00:00:00,,Yes,Active,"Public water take supply, Prescott Road, Ruakaka",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Land use,,AUT.007406.12.01,2038-05-31 00:00:00,,Yes,Active,"Public water take supply, Prescott Road, Ruakaka",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,BRE001,Discharge to water,,AUT.007406.13.01,2038-05-31 00:00:00,,Yes,Active,"Public water take supply, Prescott Road, Ruakaka",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,MAN,Water take,,AUT.003533.01.03,2033-06-30 00:00:00,,Yes,Active,To take water from the Tauraroa River for w/s Mangapai,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,MAU002,Water take,,AUT.001881.01.03,2026-06-30 00:00:00,,Yes,Active,"Public water take supply, Maungakaramea",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,MAU002,Other (Please identify in the comments section),Bore Consent,AUT.001881.99.01,2035-05-31 00:00:00,,Yes,Active,"Bore for public water supply, Maungakaramea",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,MAU002,Water take,,AUT.008642.01.02,2026-06-30 00:00:00,,Yes,Active,"Public water take supply, Maungakaramea",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA0007,Discharge to water,,AUT.003505.01.02,2028-05-31 00:00:00,,Yes,Active,"Discharge treated water, Gunson's Reservoir, Maunu",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA007,Water take,,AUT.000964.01.04,2045-05-31 00:00:00,,Yes,Active,"Public water take supply, Newton Road, Maunu",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA007,Other (Please identify in the comments section),Water Permit,AUT.001725.01.02,2034-05-31 00:00:00,,Yes,Active,Whau Valley Dam,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA007,Water take,,AUT.001725.02.02,2034-05-31 00:00:00,,Yes,Active,Whau Valley Dam,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA007,Land use,,AUT.001725.03.02,2034-05-31 00:00:00,,Yes,Active,Whau Valley Dam,,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA007,Water take,,AUT.002960.01.03,2044-06-30 00:00:00,,Yes,Active,"Water take for public supply, Poroti Springs",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA007,Discharge to water,,AUT.003506.01.02,2028-05-31 00:00:00,,Yes,Active,"Discharge treated water, Ruddell's Reservoir, Maunu",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA007,Water take,,AUT.004609.01.02,2044-06-30 00:00:00,,No,Active,"Public water take supply, Wairua River, Mangakahia",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA007,Water take,,AUT.007398.01.02,2028-05-31 00:00:00,,Yes,Active,"Public water take supply, Whareora Road, Whangarei",,5 - Highly Reliable
ACC-00001181,Whangarei District Council,WHA007,Discharge to water,,AUT.038238.01.01,2051-08-01 00:00:00,,Yes,Active,"Water treatment plant discharge, Whau Valley",,5 - Highly Reliable
